experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
dsc24,42,checkpoints/dsc24/best.pt,Moosmusic - Big Dummy Shake,bass,-12.44273567199707,-8.288114805556848,nan,-10.35773868130173,6.606458789668991,11791561,25331.06981299352
dsc24,42,checkpoints/dsc24/best.pt,Moosmusic - Big Dummy Shake,other,-4.260411739349365,-10.354747532676916,nan,-3.146645999466034,-2.3952168365020254,11791561,25331.06981299352
dsc24,42,checkpoints/dsc24/best.pt,Motor Tapes - Shore,vocals,-25.665605545043945,-5.517773217874742,nan,-19.67262680169128,-0.8022509768193108,11791561,31749.964597984217
dsc24,42,checkpoints/dsc24/best.pt,Motor Tapes - Shore,drums,-21.159725189208984,-0.5132505166815668,nan,-15.722206106894772,0.3665321688696993,11791561,31749.964597984217
dsc24,42,checkpoints/dsc24/best.pt,Motor Tapes - Shore,bass,-13.62276840209961,-3.249692361429574,nan,-14.444212220854785,2.065523675714225,11791561,31749.964597984217
dsc24,42,checkpoints/dsc24/best.pt,Motor Tapes - Shore,other,0.9265156984329224,-6.965049820803383,nan,5.392624464831339,-4.910157439752931,11791561,31749.964597984217
dsc24,42,checkpoints/dsc24/best.pt,Mu - Too Bright,vocals,-20.928890228271484,-4.553423688688878,nan,-18.029660572766556,-1.0496548486210782,11791561,34767.757147026714
dsc24,42,checkpoints/dsc24/best.pt,Mu - Too Bright,drums,-15.46379280090332,0.06967548961827882,nan,-3.456141225741334,0.16228578050253678,11791561,34767.757147026714
dsc24,42,checkpoints/dsc24/best.pt,Mu - Too Bright,bass,-23.655920028686523,-11.870562775343721,nan,-2.2240736247201784,-13.355136298951438,11791561,34767.757147026714
dsc24,42,checkpoints/dsc24/best.pt,Mu - Too Bright,other,-4.675519943237305,-10.214891567459613,nan,-3.4068469968230257,-1.3932096455595806,11791561,34767.757147026714
dsc24,42,checkpoints/dsc24/best.pt,Nerve 9 - Pray For The Rain,vocals,-27.688304901123047,-5.156262868193631,nan,-22.69643868883797,-0.8128502246171309,11791561,43771.25236595748
dsc24,42,checkpoints/dsc24/best.pt,Nerve 9 - Pray For The Rain,drums,-26.710498809814453,-0.21077951520634391,nan,-17.090777774365037,0.10566943325204481,11791561,43771.25236595748
dsc24,42,checkpoints/dsc24/best.pt,Nerve 9 - Pray For The Rain,bass,-13.402043342590332,-6.524597297347242,nan,-1.266359542557965,-9.315010711301827,11791561,43771.25236595748
dsc24,42,checkpoints/dsc24/best.pt,Nerve 9 - Pray For The Rain,other,-1.620270013809204,-7.0764547576324075,nan,1.3638828473501121,-3.323452542465019,11791561,43771.25236595748
dsc24,42,checkpoints/dsc24/best.pt,PR - Happy Daze,vocals,-41.04940414428711,-53.13303996399698,nan,-37.62861523165881,-15.275009372334386,11791561,20741.33700103266
dsc24,42,checkpoints/dsc24/best.pt,PR - Happy Daze,drums,-5.495352745056152,0.24966658864781527,nan,-2.0930885969195048,0.26231902527396805,11791561,20741.33700103266
dsc24,42,checkpoints/dsc24/best.pt,PR - Happy Daze,bass,-14.746294021606445,-13.387455558236375,nan,-11.412488909878125,-4.8008504419455935,11791561,20741.33700103266
dsc24,42,checkpoints/dsc24/best.pt,PR - Happy Daze,other,-3.9454996585845947,-12.322654127495902,nan,-4.323354716859484,-2.8794078516237525,11791561,20741.33700103266
dsc24,42,checkpoints/dsc24/best.pt,PR - Oh No,vocals,-34.769691467285156,-28.2251702718003,nan,-34.6675028101035,-3.352843904159556,11791561,9657.608634966891
dsc24,42,checkpoints/dsc24/best.pt,PR - Oh No,drums,-13.614227294921875,0.09244305423931662,nan,-5.82500669150749,0.11436098904526598,11791561,9657.608634966891
dsc24,42,checkpoints/dsc24/best.pt,PR - Oh No,bass,-8.502307891845703,-9.672310137571356,nan,-9.085815089557173,5.604076731867292,11791561,9657.608634966891
dsc24,42,checkpoints/dsc24/best.pt,PR - Oh No,other,-3.758294105529785,-8.103291887523952,nan,-2.540051004866333,-0.46281618589904217,11791561,9657.608634966891
