experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
baseline,42,checkpoints/baseline/best.pt,Mu - Too Bright,bass,-4.892944812774658,-4.261295087435332,nan,-0.0027743118650926588,-19.575651040982322,24300721,36927.29449993931
baseline,42,checkpoints/baseline/best.pt,Mu - Too Bright,other,-7.694720268249512,0.6562380466135258,nan,-5.766606613224665,1.5527845949178734,24300721,36927.29449993931
baseline,42,checkpoints/baseline/best.pt,Nerve 9 - Pray For The Rain,vocals,-3.329761505126953,-8.139319660921505,nan,-2.162112289903974,0.49475992312073497,24300721,47011.04856398888
baseline,42,checkpoints/baseline/best.pt,Nerve 9 - Pray For The Rain,drums,5.24420166015625,-4.764093723417732,nan,3.748462453196757,-1.3941109303310315,24300721,47011.04856398888
baseline,42,checkpoints/baseline/best.pt,Nerve 9 - Pray For The Rain,bass,1.6200213432312012,-4.159946250598577,nan,-0.0016125598894500316,-21.25112546668287,24300721,47011.04856398888
baseline,42,checkpoints/baseline/best.pt,Nerve 9 - Pray For The Rain,other,-3.6954221725463867,1.3422338920807786,nan,0.8294117155405323,2.334465192171803,24300721,47011.04856398888
baseline,42,checkpoints/baseline/best.pt,PR - Happy Daze,vocals,-16.468097686767578,-58.54804735927514,nan,-40.720071329410885,-17.416201625609553,24300721,22199.0132490173
baseline,42,checkpoints/baseline/best.pt,PR - Happy Daze,drums,7.251538276672363,2.1797393827047142,nan,9.907874724717308,4.965825231069943,24300721,22199.0132490173
baseline,42,checkpoints/baseline/best.pt,PR - Happy Daze,bass,-4.976931571960449,-9.101367935549268,nan,-5.829129910190673,0.43279200514096594,24300721,22199.0132490173
baseline,42,checkpoints/baseline/best.pt,PR - Happy Daze,other,-5.689489364624023,0.61871662071192,nan,-6.384918460047725,2.180123815496171,24300721,22199.0132490173
baseline,42,checkpoints/baseline/best.pt,PR - Oh No,vocals,-12.907499313354492,-33.936766028861854,nan,-27.470868273241667,-4.781785914899347,24300721,10403.627629973926
baseline,42,checkpoints/baseline/best.pt,PR - Oh No,drums,4.8652777671813965,0.5213078776342708,nan,5.173203668508617,4.4664881301711095,24300721,10403.627629973926
baseline,42,checkpoints/baseline/best.pt,PR - Oh No,bass,0.7480801343917847,-2.844346982770568,nan,-0.756975567346786,5.845876690395686,24300721,10403.627629973926
baseline,42,checkpoints/baseline/best.pt,PR - Oh No,other,-4.506608009338379,0.9264444000792054,nan,-3.577361986964296,1.5453923156185674,24300721,10403.627629973926
baseline,42,checkpoints/baseline/best.pt,Punkdisco - Oral Hygiene,vocals,-6.232614517211914,-8.952727824722439,nan,-4.9406538710670445,4.01274351285796,24300721,30656.154331052676
baseline,42,checkpoints/baseline/best.pt,Punkdisco - Oral Hygiene,drums,1.5870540142059326,-3.301632798145815,nan,2.2855127399762396,2.1960875882520248,24300721,30656.154331052676
baseline,42,checkpoints/baseline/best.pt,Punkdisco - Oral Hygiene,bass,4.546274662017822,1.511479056071818,nan,3.894408708507544,9.34274447031015,24300721,30656.154331052676
baseline,42,checkpoints/baseline/best.pt,Punkdisco - Oral Hygiene,other,-12.553489685058594,-0.8581753607290249,nan,-11.685658350329948,1.6591192479235082,24300721,30656.154331052676
baseline,42,checkpoints/baseline/best.pt,Raft Monk - Tiring,vocals,-2.951664686203003,-10.234564541020921,nan,-3.8472790644216026,-0.44729437997364113,24300721,29288.638266036287
baseline,42,checkpoints/baseline/best.pt,Raft Monk - Tiring,drums,0.7470127940177917,-3.7775043239629857,nan,-0.2886843872337709,5.690389870293027,24300721,29288.638266036287
